AL011962,               ALMA,     30,
date, time, special, type, lat, lon, wind, pressure, size351, size352, size353, size354, size501, size502, size503, size504, size641, size642, size643, size644,
19620826, 1200,  , TD, 25.3N,  79.7W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620826, 1800,  , TD, 26.4N,  80.1W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620827, 0000,  , TD, 27.7N,  80.3W,  25, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620827, 0600,  , TD, 29.2N,  80.2W,  30, 1007, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620827, 1200,  , TS, 30.6N,  79.7W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620827, 1800,  , TS, 31.8N,  78.8W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620828, 0000,  , TS, 32.9N,  77.7W,  45, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620828, 0600,  , TS, 34.1N,  76.6W,  50, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620828, 1200,  , HU, 35.2N,  75.3W,  65,  986, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620828, 1800,  , HU, 36.9N,  73.5W,  75,  991, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620829, 0000,  , HU, 38.7N,  71.7W,  80,  988, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620829, 0600,  , HU, 40.1N,  70.4W,  85, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620829, 1200,  , HU, 41.0N,  69.4W,  80,  990, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620829, 1800,  , HU, 41.5N,  68.7W,  75, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620830, 0000,  , TS, 41.5N,  67.9W,  60,  994, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620830, 0600,  , TS, 41.3N,  67.0W,  55, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620830, 1200,  , TS, 41.0N,  66.5W,  45, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620830, 1800,  , EX, 40.8N,  65.1W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620831, 0000,  , EX, 40.5N,  64.3W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620831, 0600,  , EX, 39.9N,  63.5W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620831, 1200,  , EX, 39.1N,  63.3W,  40, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620831, 1800,  , EX, 38.6N,  63.8W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620901, 0000,  , EX, 38.3N,  64.4W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620901, 0600,  , EX, 38.4N,  65.1W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620901, 1200,  , EX, 38.8N,  65.6W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620901, 1800,  , EX, 39.3N,  65.2W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620902, 0000,  , EX, 39.7N,  65.0W,  35, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620902, 0600,  , EX, 40.9N,  63.6W,  25, 1002, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620902, 1200,  , EX, 42.2N,  61.0W,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
19620902, 1800,  , EX, 45.3N,  55.5W,  15, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999, -999,
